Customer ID,Customer Name,Segment,City,State,Country,Region,Gender,Age,Education,Marital Status,Order ID,Order Date,Months,Ship Mode,Product Category,Product,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Browsing Time (min),Like,Share,Add to Cart
ER-00862,Church Wener,Corporate,Shanghai,Shanghai,China,North Asia,Female,18,High School,Single,FA-2024-1839,2022/4/24,Apr,Standard Class,Fashion,Shirts,$196.00 ,2,0.03,$104.20 ,$10.40 ,Medium,6.3,0,1,0
ND-00512,Crawford Chand,Consumer,Mahajanga,Boeny,Madagascar,Africa,Female,50,Doctorate,Married,FA-2024-1840,2022/8/23,Aug,Standard Class,Fashion,Jeans,$218.00 ,5,0.05,$83.50 ,$8.40 ,High,24,0,1,1
OX-00384,Hudson Cox,Home Office,Morelia,Michoacán,Mexico,North,Male,30,Master,Married,FA-2024-1841,2022/1/18,Jan,Standard Class,Fashion,Suits,$109.00 ,5,0.04,$7.20 ,$0.70 ,Medium,13.6,1,0,0
EY-003245,Weaver Decherney,Consumer,Hamadan,Hamadan,Iran,EMEA,Female,32,Bachelor,Single,FA-2024-1842,2022/5/15,May,Standard Class,Fashion,Sports Wear,$85.00 ,2,0.04,$42.50 ,$4.30 ,Medium,33.5,0,0,1
OK-001141,Lee Ashbrook,Corporate,Broken Hill,New South Wales,Australia,Oceania,Female,41,Master,Married,FA-2024-1843,2023/12/15,Sep,Standard Class,Fashion,Casula Shoes,$122.00 ,4,0.05,$17.60 ,$1.80 ,High,12,1,1,0
TE-00462,Ingram Huthwaite,Consumer,Aprilia,Lazio,Italy,South,Male,27,Associate Degree,Married,FA-2024-1844,2023/8/30,Aug,Standard Class,Fashion,Running Shoes,$224.00 ,4,0.01,$135.00 ,$13.50 ,Medium,16,0,0,1
NA-0025,Vasquez Dona,Consumer,Seville,Andalusía,Spain,South,Male,27,Associate Degree,Single,FA-2024-1845,2024/6/15,Sep,Standard Class,Fashion,Formal Shoes,$213.00 ,4,0.02,$116.00 ,$11.60 ,Medium,8,0,0,1
ER-001083,Keith Percer,Corporate,Philadelphia,Pennsylvania,United States,East,Male,24,Bachelor,Married,FA-2024-1846,2024/12/22,Dec,Standard Class,Fashion,Sneakers,$62.00 ,1,0.03,$62.00 ,$6.20 ,Medium,11.4,1,0,1
OM-007,Mcconnell Tom,Consumer,Chicago,Illinois,United States,Central,Female,20,Associate Degree,Single,FA-2024-1847,2024/8/15,Oct,Standard Class,Fashion,Titak watch,$228.00 ,3,0.05,$113.80 ,$11.40 ,Medium,24.8,1,1,1
AS-00993,Adams Barchas,Consumer,Manila,National Capital,Philippines,Southeast Asia,Female,52,Doctorate,Married,FA-2024-1848,2024/3/21,Mar,Standard Class,Fashion,Fossil Watch,$159.00 ,1,0.01,$77.40 ,$7.70 ,High,14.5,1,0,1
ON-001005,Harvey Ellison,Consumer,Madrid,Madrid,Spain,South,Female,26,Bachelor,Single,FA-2024-1849,2024/1/15,Apr,Standard Class,Fashion,T - Shirts,$248.00 ,2,0.03,$153.10 ,$15.30 ,Medium,34.8,1,1,1
GA-001666,Stephens Crebagga,Consumer,Shantou,Guangdong,China,North Asia,Female,33,Bachelor,Married,FA-2024-1850,2024/5/20,May,Standard Class,Fashion,Shirts,$196.00 ,5,0.02,$96.40 ,$9.60 ,High,8.7,1,1,1
IS-00123,Saunders Kotsonis,Consumer,Kuala Lumpur,Kuala Lumpur,Malaysia,Southeast Asia,Female,36,Doctorate,Married,FA-2024-1851,2022/5/15,Jul,Standard Class,Fashion,Jeans,$218.00 ,4,0.02,$120.60 ,$12.10 ,Medium,27.8,1,1,1
ES-00367,Blackwell Rawles,Home Office,Dhaka,Dhaka,Bangladesh,Central Asia,Male,31,Bachelor,Married,FA-2024-1852,2024/6/15,Jun,Standard Class,Fashion,Suits,$109.00 ,2,0.02,$24.60 ,$2.50 ,Low,9.6,1,0,1
NG-00429,Burns Chung,Consumer,La Rochelle,Poitou-Charentes,France,Central,Female,30,Bachelor,Single,FA-2024-1853,2022/12/27,Dec,Standard Class,Fashion,Sports Wear,$85.00 ,1,0.05,$0.80 ,$0.10 ,Medium,19.5,1,1,1
TE-00462,Ingram Huthwaite,Consumer,Aprilia,Lazio,Italy,South,Male,27,Associate Degree,Married,FA-2024-1854,2022/3/24,Mar,Standard Class,Fashion,Casula Shoes,$122.00 ,3,0.05,$23.70 ,$2.40 ,Low,22.9,0,1,0
TZ-00830,Casey Mautz,Consumer,Baguio City,Cordillera,Philippines,Southeast Asia,Male,25,Bachelor,Single,FA-2024-1855,2022/6/16,Jun,Standard Class,Fashion,Running Shoes,$224.00 ,2,0.04,$126.10 ,$12.60 ,High,6.5,1,0,1
IA-001044,Villarreal Skaria,Consumer,Singapore,Singapore,Singapore,Southeast Asia,Male,40,Doctorate,Single,FA-2024-1856,2024/11/17,Nov,Standard Class,Fashion,Formal Shoes,$213.00 ,4,0.05,$90.40 ,$9.00 ,Medium,8.2,0,0,0
LD-00225,White Armold,Consumer,Colombo,Parana,Brazil,South,Male,50,Doctorate,Married,FA-2024-1857,2024/12/13,Dec,Standard Class,Fashion,Sneakers,$62.00 ,2,0.02,$31.00 ,$3.10 ,Medium,18,1,0,1
ON-001090,Middleton Thornton,Home Office,Tegucigalpa,Francisco Morazán,Honduras,Central,Female,20,Associate Degree,Single,FA-2024-1858,2024/8/25,Aug,Standard Class,Fashion,Titak watch,$228.00 ,5,0.02,$125.20 ,$12.50 ,Medium,18.4,1,0,0
EN-001400,Ware Nguyen,Corporate,Tegucigalpa,Francisco Morazán,Honduras,Central,Female,18,High School,Married,FA-2024-1859,2024/6/15,Jun,Standard Class,Fashion,Fossil Watch,$159.00 ,2,0.02,$72.60 ,$7.30 ,High,8.8,1,1,1
ND-00545,Bryan Mcfarland,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,Male,32,Bachelor,Married,FA-2024-1860,2024/8/16,Aug,Standard Class,Fashion,T - Shirts,$248.00 ,3,0.01,$160.60 ,$16.10 ,Medium,25.8,0,0,0
CH-00858,Crosby Weirich,Corporate,Los Angeles,California,United States,West,Male,22,Bachelor,Married,FA-2024-1861,2023/3/15,Apr,Standard Class,Fashion,Shirts,$196.00 ,3,0.04,$92.50 ,$9.20 ,Medium,20.1,0,1,1
WN-00336,Simmons Brown,Corporate,Oyonnax,Rhône-Alpes,France,Central,Male,55,Doctorate,Married,FA-2024-1862,2022/5/24,May,Standard Class,Fashion,Jeans,$218.00 ,3,0.03,$118.40 ,$11.80 ,Medium,8.3,1,0,1
OW-00262,Price Brandow,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia,Male,66,Doctorate,Single,FA-2024-1863,2022/7/23,Jul,Standard Class,Fashion,Suits,$109.00 ,4,0.03,$15.90 ,$1.60 ,Medium,13.5,0,0,0
NO-001128,Solis Trevino,Corporate,Baku,Baki,Azerbaijan,EMEA,Female,25,Associate Degree,Single,FA-2024-1864,2023/11/29,Nov,Standard Class,Fashion,Sports Wear,$85.00 ,3,0.01,$2.50 ,$0.20 ,High,25.6,0,0,1
ND-0098,Henry Chand,Consumer,Hirakata,Osaka,Japan,North Asia,Male,28,Associate Degree,Single,FA-2024-1865,2023/7/15,Feb,Standard Class,Fashion,Casula Shoes,$122.00 ,5,0.05,$11.50 ,$1.20 ,High,15.8,1,0,0
HS-002811,Orr Sachs,Corporate,Los Angeles,California,United States,West,Female,30,Bachelor,Married,FA-2024-1866,2024/5/15,Dec,Standard Class,Fashion,Running Shoes,$224.00 ,2,0.01,$139.50 ,$14.00 ,Medium,5.1,1,1,1
ON-0072,Santiago Grayson,Corporate,Los Angeles,California,United States,West,Female,30,Bachelor,Married,FA-2024-1867,2022/3/29,Mar,Standard Class,Fashion,Formal Shoes,$213.00 ,2,0.02,$124.50 ,$12.40 ,Medium,23.2,1,1,1
AN-0075,Miranda Ryan,Home Office,Providence,Rhode Island,United States,East,Male,23,Associate Degree,Married,FA-2024-1868,2023/4/30,Apr,Standard Class,Fashion,Sneakers,$62.00 ,2,0.04,$31.00 ,$3.10 ,Medium,23.8,0,0,0
OS-001167,Pope Kaydos,Consumer,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia,Male,33,Bachelor,Married,FA-2024-1869,2024/10/20,Oct,Standard Class,Fashion,Titak watch,$228.00 ,4,0.04,$111.50 ,$11.20 ,Medium,10,1,1,1
ER-0095,Elliott Deggeller,Consumer,Surabaya,Jawa Timur,Indonesia,Southeast Asia,Male,24,High School,Married,FA-2024-1870,2023/7/16,Jul,Standard Class,Fashion,Fossil Watch,$159.00 ,3,0.01,$74.20 ,$7.40 ,High,14.8,0,0,0
ER-00449,Carey Roper,Consumer,San Salvador,San Salvador,El Salvador,Central,Male,29,Bachelor,Married,FA-2024-1871,2023/11/15,Aug,Standard Class,Fashion,T - Shirts,$248.00 ,4,0.05,$118.40 ,$11.80 ,High,12.8,1,0,1
TH-00946,Luna Mcmath,Corporate,Mexico City,Distrito Federal,Mexico,North,Female,19,Associate Degree,Single,FA-2024-1872,2024/4/15,Apr,Standard Class,Fashion,Shirts,$196.00 ,2,0.05,$96.40 ,$9.60 ,High,28.8,1,0,0
ON-0084,Walton Jackson,Consumer,Cairo,Al Qahirah,Egypt,Africa,Male,43,Doctorate,Married,FA-2024-1873,2024/2/15,Apr,Standard Class,Fashion,Jeans,$218.00 ,3,0.01,$131.50 ,$13.10 ,High,6.8,0,1,1
RZ-001718,Mcclure Schwarz,Home Office,La Romana,La Romana,Dominican Republic,Caribbean,Female,36,Master,Single,FA-2024-1874,2023/6/15,Nov,Standard Class,Fashion,Suits,$109.00 ,1,0.01,$27.90 ,$2.80 ,High,6.5,1,1,1
RI-00587,Nixon Shariari,Consumer,Itamaraju,Bahia,Brazil,South,Female,25,Associate Degree,Married,FA-2024-1875,2024/1/15,Oct,Standard Class,Fashion,Sports Wear,$85.00 ,5,0.04,$17.00 ,$1.70 ,High,13.6,0,1,0
TE-00499,Powers Gute,Consumer,Houston,Texas,United States,Central,Female,39,Master,Married,FA-2024-1876,2023/5/13,May,Standard Class,Fashion,Casula Shoes,$122.00 ,3,0.03,$31.00 ,$3.10 ,Medium,23.9,1,1,1
AM-002270,Bauer Sundaresam,Consumer,Bologna,Emilia-Romagna,Italy,South,Male,30,Master,Married,FA-2024-1877,2023/12/15,Dec,Standard Class,Fashion,Running Shoes,$224.00 ,2,0.01,$139.50 ,$14.00 ,High,9.7,0,0,0
CK-007890,Maynard Selesnick,Corporate,Berlin,Berlin,Germany,Central,Female,33,Bachelor,Married,FA-2024-1878,2024/8/13,Aug,Standard Class,Fashion,Formal Shoes,$213.00 ,2,0.03,$120.20 ,$12.00 ,Low,36.1,1,1,1
KS-00906,Delgado Hooks,Consumer,Philadelphia,Pennsylvania,United States,East,Male,44,Master,Married,FA-2024-1879,2024/12/15,Jan,Standard Class,Fashion,Sneakers,$62.00 ,4,0.01,$15.50 ,$1.60 ,High,3.8,0,0,1
ER-001759,Petersen Pelletier,Corporate,Yangon,Yangon,Myanmar (Burma),Southeast Asia,Female,32,Bachelor,Married,FA-2024-1880,2024/6/13,Jun,Standard Class,Fashion,Titak watch,$228.00 ,2,0.01,$143.40 ,$14.30 ,High,14.8,1,1,1
ER-001510,Castro Gelder,Corporate,Tegucigalpa,Francisco Morazán,Honduras,Central,Female,28,Bachelor,Single,FA-2024-1881,2023/2/23,Feb,Standard Class,Fashion,Fossil Watch,$159.00 ,2,0.03,$69.50 ,$6.90 ,Medium,26,1,1,1
TH-001446,Kent Smith,Corporate,San Miguelito,Panama,Panama,Central,Female,20,High School,Single,FA-2024-1882,2022/9/21,Sep,Standard Class,Fashion,T - Shirts,$248.00 ,2,0.02,$158.10 ,$15.80 ,Medium,6.1,0,0,0
AN-00223,Gay Willman,Consumer,San Francisco,California,United States,West,Male,50,Doctorate,Married,FA-2024-1883,2023/5/18,May,Standard Class,Fashion,Shirts,$196.00 ,4,0.05,$76.80 ,$7.70 ,High,1.3,0,0,1
AN-001309,Vincent Peterman,Home Office,Puebla,Puebla,Mexico,North,Female,21,Associate Degree,Single,FA-2024-1884,2022/7/25,Jul,Standard Class,Fashion,Jeans,$218.00 ,1,0.02,$133.60 ,$13.40 ,Medium,23.6,1,1,1
EZ-00272,Carr Dominguez,Corporate,New York City,New York,United States,East,Male,24,Bachelor,Single,FA-2024-1885,2023/11/18,Nov,Standard Class,Fashion,Suits,$109.00 ,3,0.02,$22.50 ,$2.20 ,Medium,17.7,0,0,1
LY-001284,Hartman Phonely,Home Office,Canberra,Australian Capital Territory,Australia,Oceania,Male,27,Bachelor,Single,FA-2024-1886,2024/7/15,Jul,Standard Class,Fashion,Sports Wear,$85.00 ,5,0.03,$17.00 ,$1.70 ,High,9.7,0,0,1
WN-0031,Gonzales Brown,Consumer,Duisburg,North Rhine-Westphalia,Germany,Central,Male,34,Master,Married,FA-2024-1887,2023/10/18,Oct,Standard Class,Fashion,Casula Shoes,$122.00 ,2,0.05,$29.80 ,$3.00 ,Medium,27.1,0,0,0
LE-006827,Pittman Lonsdale,Home Office,Fort Collins,Colorado,United States,West,Female,56,Doctorate,Single,FA-2024-1888,2023/5/21,May,Standard Class,Fashion,Running Shoes,$224.00 ,3,0.05,$110.40 ,$11.00 ,Medium,20.3,1,1,1
ON-00375,Burton Ellison,Consumer,Morelia,Michoacán,Mexico,North,Male,44,Master,Married,FA-2024-1889,2024/7/26,Jul,Standard Class,Fashion,Formal Shoes,$213.00 ,4,0.02,$116.00 ,$11.60 ,High,10.5,1,0,1
UE-00136,Snow Pardue,Consumer,Cartagena,Bolívar,Colombia,South,Male,18,High School,Single,FA-2024-1890,2024/5/17,May,Standard Class,Fashion,Sneakers,$62.00 ,3,0.05,$20.70 ,$2.10 ,High,26.3,0,0,0
DY-00797,Guerrero Kennedy,Corporate,Los Angeles,California,United States,West,Female,37,Master,Married,FA-2024-1891,2023/10/15,May,Standard Class,Fashion,Titak watch,$228.00 ,1,0.04,$138.90 ,$13.90 ,Low,22.3,1,1,1
SS-00173,Austin Demoss,Home Office,Sydney,New South Wales,Australia,Oceania,Female,22,High School,Single,FA-2024-1892,2022/6/30,Jun,Standard Class,Fashion,Fossil Watch,$159.00 ,2,0.03,$69.50 ,$6.90 ,High,20.9,1,1,1
AK-003924,Baxter Pak,Home Office,San Francisco,California,United States,West,Female,53,Doctorate,Married,FA-2024-1893,2024/12/15,Feb,Standard Class,Fashion,T - Shirts,$248.00 ,4,0.02,$148.20 ,$14.80 ,Medium,1.6,1,1,1
CH-0076,Parsons Leinenbach,Corporate,Qingdao,Shandong,China,North Asia,Female,25,High School,Single,FA-2024-1894,2024/6/29,Jun,Standard Class,Fashion,Shirts,$196.00 ,3,0.01,$110.10 ,$11.00 ,High,28.3,1,0,1
IN-00420,Cain Mccrossin,Home Office,Puebla,Puebla,Mexico,North,Female,21,High School,Married,FA-2024-1895,2024/3/26,Mar,Standard Class,Fashion,Jeans,$218.00 ,2,0.05,$116.20 ,$11.60 ,Medium,25.1,1,1,1
NA-0025,Vasquez Dona,Consumer,Seville,Andalusía,Spain,South,Male,27,Associate Degree,Single,FA-2024-1896,2023/7/18,Jul,Standard Class,Fashion,Suits,$109.00 ,5,0.04,$7.20 ,$0.70 ,High,1.7,0,0,0
RD-00281,Beard Radford,Consumer,Orange,New South Wales,Australia,Oceania,Female,29,Bachelor,Married,FA-2024-1897,2023/5/15,May,Standard Class,Fashion,Sports Wear,$85.00 ,1,0.05,$0.80 ,$0.10 ,High,23.2,1,1,1
AN-001645,Morrison Edelman,Consumer,Coyoacán,Distrito Federal,Mexico,North,Male,47,Doctorate,Single,FA-2024-1898,2022/9/15,Aug,Standard Class,Fashion,Casula Shoes,$122.00 ,5,0.05,$11.50 ,$1.20 ,Low,26.7,0,0,1
LL-0092,Mcclain O'Donnell,Corporate,Matagalpa,Matagalpa,Nicaragua,Central,Male,21,Associate Degree,Married,FA-2024-1899,2023/4/25,Apr,Standard Class,Fashion,Running Shoes,$224.00 ,1,0.05,$132.80 ,$13.30 ,Medium,6.3,0,1,0
ND-00669,Cross Hildebrand,Consumer,Bordeaux,Aquitaine,France,Central,Female,20,Associate Degree,Married,FA-2024-1900,2024/7/15,Nov,Standard Class,Fashion,Formal Shoes,$213.00 ,5,0.05,$79.80 ,$8.00 ,Medium,22.9,1,1,1
NT-0055,Heath O'Briant,Home Office,Perth,Western Australia,Australia,Oceania,Male,39,Master,Single,FA-2024-1901,2024/7/15,Jun,Standard Class,Fashion,Sneakers,$62.00 ,1,0.03,$62.00 ,$6.20 ,High,3.9,0,0,0
IG-00323,Bass Ludwig,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa,Male,26,Bachelor,Single,FA-2024-1902,2024/11/27,Nov,Standard Class,Fashion,Titak watch,$228.00 ,1,0.04,$138.90 ,$13.90 ,Medium,26.1,1,0,0
DT-00927,Blake Kastensmidt,Home Office,Xining,Qinghai,China,North Asia,Female,46,Doctorate,Married,FA-2024-1903,2022/6/15,Jun,Standard Class,Fashion,Fossil Watch,$159.00 ,4,0.04,$53.60 ,$5.40 ,High,10.2,0,0,0
ON-002575,Matthews Creighton,Corporate,Benin City,Edo,Nigeria,Africa,Female,20,High School,Single,FA-2024-1904,2024/8/30,Aug,Standard Class,Fashion,T - Shirts,$248.00 ,1,0.04,$158.10 ,$15.80 ,Medium,31.1,0,0,0
K -004480,Peck ,Consumer,Los Angeles,California,United States,West,Female,20,High School,Married,FA-2024-1905,2022/10/15,Apr,Standard Class,Fashion,Shirts,$196.00 ,4,0.05,$76.80 ,$7.70 ,Medium,11,1,1,1
NA-00902,Cunningham Dana,Home Office,Maubeuge,Nord-Pas-de-Calais,France,Central,Female,21,High School,Married,FA-2024-1906,2024/1/15,Sep,Standard Class,Fashion,Jeans,$218.00 ,2,0.04,$120.60 ,$12.10 ,Medium,24.6,1,1,1
AM-001293,Kennedy Cheatham,Home Office,Whitby,Ontario,Canada,Canada,Female,32,Bachelor,Married,FA-2024-1907,2023/10/16,Oct,Standard Class,Fashion,Suits,$109.00 ,1,0.05,$23.60 ,$2.40 ,Low,19.2,1,1,1
LL-0092,Mcclain O'Donnell,Corporate,Matagalpa,Matagalpa,Nicaragua,Central,Male,21,Associate Degree,Married,FA-2024-1908,2023/3/18,Mar,Standard Class,Fashion,Sports Wear,$85.00 ,1,0.03,$2.50 ,$0.20 ,Medium,9.1,0,0,1
DY-004754,Parks Grady,Corporate,Brindisi,Apulia,Italy,South,Female,70,Doctorate,Single,FA-2024-1909,2024/5/20,May,Standard Class,Fashion,Casula Shoes,$122.00 ,2,0.01,$39.60 ,$4.00 ,Medium,24.8,1,1,1
PO-003674,Sullivan Cacioppo,Corporate,Jakarta,Jakarta,Indonesia,Southeast Asia,Female,41,Master,Married,FA-2024-1910,2022/5/31,May,Standard Class,Fashion,Running Shoes,$224.00 ,3,0.03,$123.80 ,$12.40 ,Medium,10.9,0,1,1
K -004480,Peck ,Consumer,Los Angeles,California,United States,West,Female,20,High School,Married,FA-2024-1911,2023/2/15,Nov,Standard Class,Fashion,Formal Shoes,$213.00 ,4,0.05,$90.40 ,$9.00 ,Medium,13.7,1,0,1
ER-006978,Douglas Foster,Corporate,Wasquehal,Nord-Pas-de-Calais,France,Central,Male,27,Associate Degree,Single,FA-2024-1912,2023/10/16,Oct,Standard Class,Fashion,Sneakers,$62.00 ,1,0.05,$62.00 ,$6.20 ,Medium,15,0,0,1
WE-00128,Gillespie Zewe,Consumer,Los Angeles,California,United States,West,Male,23,Bachelor,Single,FA-2024-1913,2024/2/18,Feb,Standard Class,Fashion,Titak watch,$228.00 ,2,0.03,$134.30 ,$13.40 ,Low,7.3,0,0,0
KS-002799,Cooper Blacks,Home Office,Brisbane,Queensland,Australia,Oceania,Female,37,Master,Married,FA-2024-1914,2022/9/22,Sep,Standard Class,Fashion,Fossil Watch,$159.00 ,4,0.03,$59.90 ,$6.00 ,Medium,6.8,1,1,1
IN-00471,Torres Blumstein,Home Office,Anshan,Liaoning,China,North Asia,Female,18,High School,Single,FA-2024-1915,2024/8/17,Aug,Standard Class,Fashion,T - Shirts,$248.00 ,3,0.02,$153.10 ,$15.30 ,Low,15,0,0,1
ON-001563,Stanley Elliston,Corporate,Halle,North Rhine-Westphalia,Germany,Central,Female,66,Doctorate,Married,FA-2024-1916,2023/11/15,Nov,Standard Class,Fashion,Shirts,$196.00 ,2,0.04,$100.30 ,$10.00 ,Medium,22.7,1,1,1
ON-0096,Stokes Knudson,Consumer,Tupã,São Paulo,Brazil,South,Female,22,High School,Married,FA-2024-1917,2022/12/22,Dec,Standard Class,Fashion,Jeans,$218.00 ,5,0.04,$94.40 ,$9.40 ,Medium,20.7,1,0,0
LL-001161,Cruz Carroll,Consumer,Apopa,San Salvador,El Salvador,Central,Female,30,Master,Married,FA-2024-1918,2023/5/30,May,Standard Class,Fashion,Suits,$109.00 ,3,0.05,$12.70 ,$1.30 ,Medium,25.4,1,1,1
ER-00816,Williamson Dryer,Corporate,Apopa,San Salvador,El Salvador,Central,Female,28,Bachelor,Single,FA-2024-1919,2024/5/15,Dec,Standard Class,Fashion,Sports Wear,$85.00 ,3,0.01,$2.50 ,$0.20 ,High,24.5,1,0,0
CK-00116,Barnett Garverick,Home Office,Gyula,Bekes,Hungary,EMEA,Male,59,Doctorate,Married,FA-2024-1920,2024/3/27,Mar,Standard Class,Fashion,Casula Shoes,$122.00 ,4,0.03,$27.40 ,$2.70 ,Medium,15.8,0,0,0
LE-0052,Mcdowell Roelle,Consumer,Madison,Wisconsin,United States,Central,Male,37,Master,Married,FA-2024-1921,2024/10/15,Oct,Standard Class,Fashion,Running Shoes,$224.00 ,4,0.02,$126.10 ,$12.60 ,Medium,29.6,0,0,0
IN-002417,Carson Martin,Consumer,Hove,England,United Kingdom,North,Female,20,High School,Single,FA-2024-1922,2024/9/18,Sep,Standard Class,Fashion,Formal Shoes,$213.00 ,1,0.03,$126.60 ,$12.70 ,Medium,20.7,1,1,1
RE-00996,Vazquez Moore,Consumer,Chihuahua,Chihuahua,Mexico,North,Female,18,High School,Single,FA-2024-1923,2022/9/14,Sep,Standard Class,Fashion,Sneakers,$62.00 ,5,0.02,$12.40 ,$1.20 ,Medium,24.3,0,0,0
E--001385,Pearson Fortune-,Corporate,Chimaltenango,Chimaltenango,Guatemala,Central,Female,18,High School,Married,FA-2024-1924,2023/1/15,Apr,Standard Class,Fashion,Titak watch,$228.00 ,1,0.02,$143.40 ,$14.30 ,Medium,22.7,1,0,0
ON-001327,Frazier Ferguson,Consumer,Cairo,Al Qahirah,Egypt,Africa,Female,23,Bachelor,Married,FA-2024-1925,2022/12/15,Aug,Standard Class,Fashion,Fossil Watch,$159.00 ,2,0.05,$63.10 ,$6.30 ,Medium,14.5,1,1,1
LE-00340,Chandler Hale,Corporate,Sydney,New South Wales,Australia,Oceania,Male,30,Master,Single,FA-2024-1926,2022/7/15,May,Standard Class,Fashion,T - Shirts,$248.00 ,3,0.02,$153.10 ,$15.30 ,High,18.4,0,0,0
LL-00179,Giles Turnell,Consumer,Wuxi,Jiangsu,China,North Asia,Female,47,Doctorate,Married,FA-2024-1927,2023/4/15,Aug,Standard Class,Fashion,Shirts,$196.00 ,3,0.04,$92.50 ,$9.20 ,Medium,32.5,1,1,1
ON-0060,Yates Johnson,Consumer,Hamburg,Hamburg,Germany,Central,Female,52,Doctorate,Married,FA-2024-1928,2022/8/15,May,Standard Class,Fashion,Jeans,$218.00 ,3,0.04,$111.80 ,$11.20 ,Medium,38.4,1,1,1
CK-001833,Paul Kendrick,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean,Female,23,Associate Degree,Married,FA-2024-1929,2022/4/15,Dec,Standard Class,Fashion,Suits,$109.00 ,2,0.01,$26.80 ,$2.70 ,Medium,39,1,1,1
EN-001455,Skinner Nguyen,Corporate,Norderstedt,Schleswig-Holstein,Germany,Central,Female,19,High School,Single,FA-2024-1930,2022/2/15,Feb,Standard Class,Fashion,Sports Wear,$85.00 ,3,0.02,$28.30 ,$2.80 ,High,34,0,0,1
NN-00611,Thomas Ann,Home Office,Manaus,Amazonas,Brazil,South,Female,41,Master,Single,FA-2024-1931,2022/4/18,Apr,Standard Class,Fashion,Casula Shoes,$122.00 ,3,0.04,$27.40 ,$2.70 ,Medium,9.6,1,1,1
RS-0050,Hernandez Badders,Home Office,Guaymas,Sonora,Mexico,North,Male,23,Bachelor,Single,FA-2024-1932,2023/3/14,Mar,Standard Class,Fashion,Running Shoes,$224.00 ,3,0.01,$137.30 ,$13.70 ,Medium,11.4,0,0,0
NS-00468,Palmer Collins,Consumer,Wilmington,Delaware,United States,East,Female,40,Master,Single,FA-2024-1933,2022/2/14,Feb,Standard Class,Fashion,Formal Shoes,$213.00 ,4,0.04,$98.90 ,$9.90 ,High,8.4,1,1,0
MS-00329,Faulkner Williams,Consumer,Algiers,Alger,Algeria,Africa,Female,52,Doctorate,Married,FA-2024-1934,2024/12/31,Dec,Standard Class,Fashion,Sneakers,$62.00 ,2,0.04,$31.00 ,$3.10 ,High,23.6,1,1,1
DA-001475,Moore Andreada,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean,Male,39,Master,Married,FA-2024-1935,2023/12/31,Dec,Standard Class,Fashion,Titak watch,$228.00 ,5,0.03,$113.80 ,$11.40 ,Medium,16.8,1,0,1
RD-001003,Bell Bickford,Consumer,Boulogne-Billancourt,Ile-de-France,France,Central,Female,25,High School,Single,FA-2024-1936,2023/2/18,Feb,Standard Class,Fashion,Fossil Watch,$159.00 ,1,0.02,$75.80 ,$7.60 ,Low,20.9,1,1,1
ON-001418,Burke Ferguson,Consumer,Culiacán,Sinaloa,Mexico,North,Female,21,High School,Single,FA-2024-1937,2023/8/19,Aug,Standard Class,Fashion,T - Shirts,$248.00 ,3,0.05,$130.80 ,$13.10 ,Medium,39.8,0,0,1
AY-00829,Lowe Gannaway,Corporate,Oradea,Bihor,Romania,EMEA,Male,43,Doctorate,Married,FA-2024-1938,2023/10/25,Oct,Standard Class,Fashion,Shirts,$196.00 ,1,0.02,$112.10 ,$11.20 ,Medium,29.8,0,0,1
AT-00269,Gilbert Farhat,Corporate,Raleigh,North Carolina,United States,South,Female,21,High School,Single,FA-2024-1939,2022/5/15,Aug,Standard Class,Fashion,Jeans,$218.00 ,3,0.03,$118.40 ,$11.80 ,High,21.4,1,1,1
ON-00536,Webster Jordon,Consumer,Guiyang,Guizhou,China,North Asia,Male,24,Bachelor,Single,FA-2024-1940,2022/11/15,Mar,Standard Class,Fashion,Suits,$109.00 ,2,0.02,$24.60 ,$2.50 ,High,15.2,0,0,0
IE-006259,Schultz Guthrie,Consumer,Lancaster,California,United States,West,Female,27,Associate Degree,Single,FA-2024-1941,2022/11/15,Apr,Standard Class,Fashion,Sports Wear,$85.00 ,1,0.03,$2.50 ,$0.20 ,High,8.6,1,1,1
RI-00118,Ayala Molinari,Consumer,Turin,Piedmont,Italy,,Male,37,Master,Married,FA-2024-1942,2024/8/15,Feb,Standard Class,Fashion,Casula Shoes,$122.00 ,2,0.04,$32.20 ,$3.20 ,Medium,4.5,0,0,0
IN-001429,Lloyd Martin,Consumer,Mission Viejo,California,United States,West,Female,32,Bachelor,Married,FA-2024-1943,2024/11/15,Aug,Standard Class,Fashion,Running Shoes,$224.00 ,2,0.03,$130.60 ,$13.10 ,Medium,21.7,1,0,1
TT-001878,Gates Moffitt,Corporate,Berlin,Berlin,Germany,Central,Female,28,Associate Degree,Single,FA-2024-1944,2022/12/23,Dec,Standard Class,Fashion,Formal Shoes,$213.00 ,5,0.03,$101.10 ,$10.10 ,Medium,6.9,1,1,1
